,res_id,filetype,filesize_mb,event,duration_ms,mb_per_sec
1339,_1MB_image_resource_446,jpeg,1,bitstream upload,748,1.3
1340,_1MB_image_resource_446,jpeg,1,resource creation,182,
1341,_1MB_image_resource_446,jpeg,1,looping overhead,0,
1342,_1MB_image_resource_447,jpeg,1,bitstream upload,683,1.5
1343,_1MB_image_resource_447,jpeg,1,resource creation,214,
1344,_1MB_image_resource_447,jpeg,1,looping overhead,0,
1345,_1MB_image_resource_448,jpeg,1,bitstream upload,698,1.4
1346,_1MB_image_resource_448,jpeg,1,resource creation,167,
1347,_1MB_image_resource_448,jpeg,1,looping overhead,0,
1348,_1MB_image_resource_449,jpeg,1,bitstream upload,668,1.5
1349,_1MB_image_resource_449,jpeg,1,resource creation,216,
1350,_1MB_image_resource_449,jpeg,1,looping overhead,0,
1351,_1MB_image_resource_450,jpeg,1,bitstream upload,677,1.5
1352,_1MB_image_resource_450,jpeg,1,resource creation,259,
1353,_1MB_image_resource_450,jpeg,1,looping overhead,0,
1354,_1MB_image_resource_451,jpeg,1,bitstream upload,721,1.4
1355,_1MB_image_resource_451,jpeg,1,resource creation,179,
1356,_1MB_image_resource_451,jpeg,1,looping overhead,0,
1357,_1MB_image_resource_452,jpeg,1,bitstream upload,707,1.4
1358,_1MB_image_resource_452,jpeg,1,resource creation,183,
1359,_1MB_image_resource_452,jpeg,1,looping overhead,0,
1360,_1MB_image_resource_453,jpeg,1,bitstream upload,714,1.4
1361,_1MB_image_resource_453,jpeg,1,resource creation,203,
1362,_1MB_image_resource_453,jpeg,1,looping overhead,0,
1363,_1MB_image_resource_454,jpeg,1,bitstream upload,702,1.4
1364,_1MB_image_resource_454,jpeg,1,resource creation,163,
1365,_1MB_image_resource_454,jpeg,1,looping overhead,0,
1366,_1MB_image_resource_455,jpeg,1,bitstream upload,940,1.1
1367,_1MB_image_resource_455,jpeg,1,resource creation,169,
1368,_1MB_image_resource_455,jpeg,1,looping overhead,0,
1369,_1MB_image_resource_456,jpeg,1,bitstream upload,748,1.3
1370,_1MB_image_resource_456,jpeg,1,resource creation,176,
1371,_1MB_image_resource_456,jpeg,1,looping overhead,0,
1372,_1MB_image_resource_457,jpeg,1,bitstream upload,696,1.4
1373,_1MB_image_resource_457,jpeg,1,resource creation,164,
1374,_1MB_image_resource_457,jpeg,1,looping overhead,0,
1375,_1MB_image_resource_458,jpeg,1,bitstream upload,711,1.4
1376,_1MB_image_resource_458,jpeg,1,resource creation,168,
1377,_1MB_image_resource_458,jpeg,1,looping overhead,0,
1378,_1MB_image_resource_459,jpeg,1,bitstream upload,739,1.4
1379,_1MB_image_resource_459,jpeg,1,resource creation,178,
1380,_1MB_image_resource_459,jpeg,1,looping overhead,0,
1381,_1MB_image_resource_460,jpeg,1,bitstream upload,728,1.4
1382,_1MB_image_resource_460,jpeg,1,resource creation,216,
1383,_1MB_image_resource_460,jpeg,1,looping overhead,0,
1384,_1MB_image_resource_461,jpeg,1,bitstream upload,735,1.4
1385,_1MB_image_resource_461,jpeg,1,resource creation,176,
1386,_1MB_image_resource_461,jpeg,1,looping overhead,0,
1387,_1MB_image_resource_462,jpeg,1,bitstream upload,703,1.4
1388,_1MB_image_resource_462,jpeg,1,resource creation,164,
1389,_1MB_image_resource_462,jpeg,1,looping overhead,0,
1390,_1MB_image_resource_463,jpeg,1,bitstream upload,663,1.5
1391,_1MB_image_resource_463,jpeg,1,resource creation,202,
1392,_1MB_image_resource_463,jpeg,1,looping overhead,0,
1393,_1MB_image_resource_464,jpeg,1,bitstream upload,673,1.5
1394,_1MB_image_resource_464,jpeg,1,resource creation,156,
1395,_1MB_image_resource_464,jpeg,1,looping overhead,0,
1396,_1MB_image_resource_465,jpeg,1,bitstream upload,666,1.5
1397,_1MB_image_resource_465,jpeg,1,resource creation,170,
1398,_1MB_image_resource_465,jpeg,1,looping overhead,0,
1399,_1MB_image_resource_466,jpeg,1,bitstream upload,770,1.3
1400,_1MB_image_resource_466,jpeg,1,resource creation,197,
1401,_1MB_image_resource_466,jpeg,1,looping overhead,0,
1402,_1MB_image_resource_467,jpeg,1,bitstream upload,715,1.4
1403,_1MB_image_resource_467,jpeg,1,resource creation,162,
1404,_1MB_image_resource_467,jpeg,1,looping overhead,0,
1405,_1MB_image_resource_468,jpeg,1,bitstream upload,679,1.5
1406,_1MB_image_resource_468,jpeg,1,resource creation,181,
1407,_1MB_image_resource_468,jpeg,1,looping overhead,0,
1408,_1MB_image_resource_469,jpeg,1,bitstream upload,669,1.5
1409,_1MB_image_resource_469,jpeg,1,resource creation,180,
1410,_1MB_image_resource_469,jpeg,1,looping overhead,0,
1411,_1MB_image_resource_470,jpeg,1,bitstream upload,649,1.5
1412,_1MB_image_resource_470,jpeg,1,resource creation,213,
1413,_1MB_image_resource_470,jpeg,1,looping overhead,0,
1414,_1MB_image_resource_471,jpeg,1,bitstream upload,666,1.5
1415,_1MB_image_resource_471,jpeg,1,resource creation,164,
1416,_1MB_image_resource_471,jpeg,1,looping overhead,0,
1417,_1MB_image_resource_472,jpeg,1,bitstream upload,753,1.3
1418,_1MB_image_resource_472,jpeg,1,resource creation,168,
1419,_1MB_image_resource_472,jpeg,1,looping overhead,0,
1420,_1MB_image_resource_473,jpeg,1,bitstream upload,736,1.4
1421,_1MB_image_resource_473,jpeg,1,resource creation,205,
1422,_1MB_image_resource_473,jpeg,1,looping overhead,0,
1423,_1MB_image_resource_474,jpeg,1,bitstream upload,669,1.5
1424,_1MB_image_resource_474,jpeg,1,resource creation,153,
1425,_1MB_image_resource_474,jpeg,1,looping overhead,0,
1426,_1MB_image_resource_475,jpeg,1,bitstream upload,662,1.5
1427,_1MB_image_resource_475,jpeg,1,resource creation,156,
1428,_1MB_image_resource_475,jpeg,1,looping overhead,0,
1429,_1MB_image_resource_476,jpeg,1,bitstream upload,653,1.5
1430,_1MB_image_resource_476,jpeg,1,resource creation,215,
1431,_1MB_image_resource_476,jpeg,1,looping overhead,0,
1432,_1MB_image_resource_477,jpeg,1,bitstream upload,673,1.5
1433,_1MB_image_resource_477,jpeg,1,resource creation,216,
1434,_1MB_image_resource_477,jpeg,1,looping overhead,0,
1435,_1MB_image_resource_478,jpeg,1,bitstream upload,662,1.5
1436,_1MB_image_resource_478,jpeg,1,resource creation,164,
1437,_1MB_image_resource_478,jpeg,1,looping overhead,0,
1438,_1MB_image_resource_479,jpeg,1,bitstream upload,709,1.4
1439,_1MB_image_resource_479,jpeg,1,resource creation,183,
1440,_1MB_image_resource_479,jpeg,1,looping overhead,0,
1441,_1MB_image_resource_480,jpeg,1,bitstream upload,777,1.3
1442,_1MB_image_resource_480,jpeg,1,resource creation,472,
1443,_1MB_image_resource_480,jpeg,1,looping overhead,0,
1444,_1MB_image_resource_481,jpeg,1,bitstream upload,983,1
1445,_1MB_image_resource_481,jpeg,1,resource creation,178,
1446,_1MB_image_resource_481,jpeg,1,looping overhead,0,
1447,_1MB_image_resource_482,jpeg,1,bitstream upload,794,1.3
1448,_1MB_image_resource_482,jpeg,1,resource creation,181,
1449,_1MB_image_resource_482,jpeg,1,looping overhead,0,
1450,_1MB_image_resource_483,jpeg,1,bitstream upload,828,1.2
1451,_1MB_image_resource_483,jpeg,1,resource creation,229,
1452,_1MB_image_resource_483,jpeg,1,looping overhead,0,
1453,_1MB_image_resource_484,jpeg,1,bitstream upload,845,1.2
1454,_1MB_image_resource_484,jpeg,1,resource creation,195,
1455,_1MB_image_resource_484,jpeg,1,looping overhead,0,
1456,_1MB_image_resource_485,jpeg,1,bitstream upload,693,1.4
1457,_1MB_image_resource_485,jpeg,1,resource creation,170,
1458,_1MB_image_resource_485,jpeg,1,looping overhead,0,
1459,_1MB_image_resource_486,jpeg,1,bitstream upload,675,1.5
1460,_1MB_image_resource_486,jpeg,1,resource creation,218,
1461,_1MB_image_resource_486,jpeg,1,looping overhead,0,
1462,_1MB_image_resource_487,jpeg,1,bitstream upload,685,1.5
1463,_1MB_image_resource_487,jpeg,1,resource creation,181,
1464,_1MB_image_resource_487,jpeg,1,looping overhead,0,
1465,_1MB_image_resource_488,jpeg,1,bitstream upload,723,1.4
1466,_1MB_image_resource_488,jpeg,1,resource creation,173,
1467,_1MB_image_resource_488,jpeg,1,looping overhead,0,
1468,_1MB_image_resource_489,jpeg,1,bitstream upload,714,1.4
1469,_1MB_image_resource_489,jpeg,1,resource creation,210,
1470,_1MB_image_resource_489,jpeg,1,looping overhead,0,
1471,_1MB_image_resource_490,jpeg,1,bitstream upload,661,1.5
1472,_1MB_image_resource_490,jpeg,1,resource creation,161,
1473,_1MB_image_resource_490,jpeg,1,looping overhead,0,
1474,_1MB_image_resource_491,jpeg,1,bitstream upload,640,1.6
1475,_1MB_image_resource_491,jpeg,1,resource creation,154,
1476,_1MB_image_resource_491,jpeg,1,looping overhead,0,
1477,_1MB_image_resource_492,jpeg,1,bitstream upload,674,1.5
1478,_1MB_image_resource_492,jpeg,1,resource creation,165,
1479,_1MB_image_resource_492,jpeg,1,looping overhead,0,
1480,_1MB_image_resource_493,jpeg,1,bitstream upload,655,1.5
1481,_1MB_image_resource_493,jpeg,1,resource creation,247,
1482,_1MB_image_resource_493,jpeg,1,looping overhead,0,
1483,_1MB_image_resource_494,jpeg,1,bitstream upload,642,1.6
1484,_1MB_image_resource_494,jpeg,1,resource creation,167,
1485,_1MB_image_resource_494,jpeg,1,looping overhead,0,
1486,_1MB_image_resource_495,jpeg,1,bitstream upload,739,1.4
1487,_1MB_image_resource_495,jpeg,1,resource creation,166,
1488,_1MB_image_resource_495,jpeg,1,looping overhead,0,
1489,_1MB_image_resource_496,jpeg,1,bitstream upload,641,1.6
1490,_1MB_image_resource_496,jpeg,1,resource creation,208,
1491,_1MB_image_resource_496,jpeg,1,looping overhead,0,
1492,_1MB_image_resource_497,jpeg,1,bitstream upload,674,1.5
1493,_1MB_image_resource_497,jpeg,1,resource creation,174,
1494,_1MB_image_resource_497,jpeg,1,looping overhead,0,
1495,_1MB_image_resource_498,jpeg,1,bitstream upload,681,1.5
1496,_1MB_image_resource_498,jpeg,1,resource creation,165,
1497,_1MB_image_resource_498,jpeg,1,looping overhead,0,
1498,_1MB_image_resource_499,jpeg,1,bitstream upload,698,1.4
1499,_1MB_image_resource_499,jpeg,1,resource creation,198,
1500,_1MB_image_resource_499,jpeg,1,looping overhead,0,
1501,_1MB_image_resource_500,jpeg,1,bitstream upload,660,1.5
1502,_1MB_image_resource_500,jpeg,1,resource creation,214,
1503,_1MB_image_resource_500,jpeg,1,looping overhead,0,
1504,_1MB_image_resource_501,jpeg,1,bitstream upload,642,1.6
1505,_1MB_image_resource_501,jpeg,1,resource creation,169,
1506,_1MB_image_resource_501,jpeg,1,looping overhead,0,
1507,_1MB_image_resource_502,jpeg,1,bitstream upload,654,1.5
1508,_1MB_image_resource_502,jpeg,1,resource creation,175,
1509,_1MB_image_resource_502,jpeg,1,looping overhead,0,
1510,_1MB_image_resource_503,jpeg,1,bitstream upload,651,1.5
1511,_1MB_image_resource_503,jpeg,1,resource creation,153,
1512,_1MB_image_resource_503,jpeg,1,looping overhead,0,
1513,_1MB_image_resource_504,jpeg,1,bitstream upload,658,1.5
1514,_1MB_image_resource_504,jpeg,1,resource creation,158,
1515,_1MB_image_resource_504,jpeg,1,looping overhead,0,
1516,_1MB_image_resource_505,jpeg,1,bitstream upload,725,1.4
1517,_1MB_image_resource_505,jpeg,1,resource creation,177,
1518,_1MB_image_resource_505,jpeg,1,looping overhead,0,
1519,_1MB_image_resource_506,jpeg,1,bitstream upload,637,1.6
1520,_1MB_image_resource_506,jpeg,1,resource creation,266,
1521,_1MB_image_resource_506,jpeg,1,looping overhead,0,
1522,_1MB_image_resource_507,jpeg,1,bitstream upload,654,1.5
1523,_1MB_image_resource_507,jpeg,1,resource creation,163,
1524,_1MB_image_resource_507,jpeg,1,looping overhead,0,
1525,_1MB_image_resource_508,jpeg,1,bitstream upload,1035,1
1526,_1MB_image_resource_508,jpeg,1,resource creation,264,
1527,_1MB_image_resource_508,jpeg,1,looping overhead,0,
1528,_1MB_image_resource_509,jpeg,1,bitstream upload,876,1.1
1529,_1MB_image_resource_509,jpeg,1,resource creation,237,
1530,_1MB_image_resource_509,jpeg,1,looping overhead,0,
1531,_1MB_image_resource_510,jpeg,1,bitstream upload,834,1.2
1532,_1MB_image_resource_510,jpeg,1,resource creation,173,
1533,_1MB_image_resource_510,jpeg,1,looping overhead,0,
1534,_1MB_image_resource_511,jpeg,1,bitstream upload,745,1.3
1535,_1MB_image_resource_511,jpeg,1,resource creation,164,
1536,_1MB_image_resource_511,jpeg,1,looping overhead,0,
1537,_1MB_image_resource_512,jpeg,1,bitstream upload,695,1.4
1538,_1MB_image_resource_512,jpeg,1,resource creation,199,
1539,_1MB_image_resource_512,jpeg,1,looping overhead,0,
1540,_1MB_image_resource_513,jpeg,1,bitstream upload,737,1.4
1541,_1MB_image_resource_513,jpeg,1,resource creation,171,
1542,_1MB_image_resource_513,jpeg,1,looping overhead,0,
1543,_1MB_image_resource_514,jpeg,1,bitstream upload,679,1.5
1544,_1MB_image_resource_514,jpeg,1,resource creation,176,
1545,_1MB_image_resource_514,jpeg,1,looping overhead,0,
1546,_1MB_image_resource_515,jpeg,1,bitstream upload,686,1.5
1547,_1MB_image_resource_515,jpeg,1,resource creation,181,
1548,_1MB_image_resource_515,jpeg,1,looping overhead,0,
1549,_1MB_image_resource_516,jpeg,1,bitstream upload,790,1.3
1550,_1MB_image_resource_516,jpeg,1,resource creation,234,
1551,_1MB_image_resource_516,jpeg,1,looping overhead,0,
1552,_1MB_image_resource_517,jpeg,1,bitstream upload,764,1.3
1553,_1MB_image_resource_517,jpeg,1,resource creation,179,
1554,_1MB_image_resource_517,jpeg,1,looping overhead,0,
1555,_1MB_image_resource_518,jpeg,1,bitstream upload,716,1.4
1556,_1MB_image_resource_518,jpeg,1,resource creation,166,
1557,_1MB_image_resource_518,jpeg,1,looping overhead,0,
1558,_1MB_image_resource_519,jpeg,1,bitstream upload,724,1.4
1559,_1MB_image_resource_519,jpeg,1,resource creation,212,
1560,_1MB_image_resource_519,jpeg,1,looping overhead,0,
1561,_1MB_image_resource_520,jpeg,1,bitstream upload,702,1.4
1562,_1MB_image_resource_520,jpeg,1,resource creation,175,
1563,_1MB_image_resource_520,jpeg,1,looping overhead,0,
1564,_1MB_image_resource_521,jpeg,1,bitstream upload,734,1.4
1565,_1MB_image_resource_521,jpeg,1,resource creation,166,
1566,_1MB_image_resource_521,jpeg,1,looping overhead,0,
1567,_1MB_image_resource_522,jpeg,1,bitstream upload,732,1.4
1568,_1MB_image_resource_522,jpeg,1,resource creation,224,
1569,_1MB_image_resource_522,jpeg,1,looping overhead,0,
1570,_1MB_image_resource_523,jpeg,1,bitstream upload,704,1.4
1571,_1MB_image_resource_523,jpeg,1,resource creation,180,
1572,_1MB_image_resource_523,jpeg,1,looping overhead,0,
1573,_1MB_image_resource_524,jpeg,1,bitstream upload,694,1.4
1574,_1MB_image_resource_524,jpeg,1,resource creation,178,
1575,_1MB_image_resource_524,jpeg,1,looping overhead,0,
1576,_1MB_image_resource_525,jpeg,1,bitstream upload,677,1.5
1577,_1MB_image_resource_525,jpeg,1,resource creation,178,
1578,_1MB_image_resource_525,jpeg,1,looping overhead,0,
1579,_1MB_image_resource_526,jpeg,1,bitstream upload,683,1.5
1580,_1MB_image_resource_526,jpeg,1,resource creation,162,
1581,_1MB_image_resource_526,jpeg,1,looping overhead,0,
1582,_1MB_image_resource_527,jpeg,1,bitstream upload,710,1.4
1583,_1MB_image_resource_527,jpeg,1,resource creation,165,
1584,_1MB_image_resource_527,jpeg,1,looping overhead,0,
1585,_1MB_image_resource_528,jpeg,1,bitstream upload,727,1.4
1586,_1MB_image_resource_528,jpeg,1,resource creation,162,
1587,_1MB_image_resource_528,jpeg,1,looping overhead,0,
1588,_1MB_image_resource_529,jpeg,1,bitstream upload,693,1.4
1589,_1MB_image_resource_529,jpeg,1,resource creation,212,
1590,_1MB_image_resource_529,jpeg,1,looping overhead,0,
1591,_1MB_image_resource_530,jpeg,1,bitstream upload,664,1.5
1592,_1MB_image_resource_530,jpeg,1,resource creation,165,
1593,_1MB_image_resource_530,jpeg,1,looping overhead,0,
1594,_1MB_image_resource_531,jpeg,1,bitstream upload,662,1.5
1595,_1MB_image_resource_531,jpeg,1,resource creation,161,
1596,_1MB_image_resource_531,jpeg,1,looping overhead,0,
1597,_1MB_image_resource_532,jpeg,1,bitstream upload,693,1.4
1598,_1MB_image_resource_532,jpeg,1,resource creation,268,
1599,_1MB_image_resource_532,jpeg,1,looping overhead,0,
1600,_1MB_image_resource_533,jpeg,1,bitstream upload,646,1.5
1601,_1MB_image_resource_533,jpeg,1,resource creation,221,
1602,_1MB_image_resource_533,jpeg,1,looping overhead,0,
1603,_1MB_image_resource_534,jpeg,1,bitstream upload,655,1.5
1604,_1MB_image_resource_534,jpeg,1,resource creation,159,
1605,_1MB_image_resource_534,jpeg,1,looping overhead,0,
1606,_1MB_image_resource_535,jpeg,1,bitstream upload,644,1.6
1607,_1MB_image_resource_535,jpeg,1,resource creation,208,
1608,_1MB_image_resource_535,jpeg,1,looping overhead,0,
1609,_1MB_image_resource_536,jpeg,1,bitstream upload,672,1.5
1610,_1MB_image_resource_536,jpeg,1,resource creation,167,
1611,_1MB_image_resource_536,jpeg,1,looping overhead,0,
1612,_1MB_image_resource_537,jpeg,1,bitstream upload,747,1.3
1613,_1MB_image_resource_537,jpeg,1,resource creation,160,
1614,_1MB_image_resource_537,jpeg,1,looping overhead,0,
1615,_1MB_image_resource_538,jpeg,1,bitstream upload,739,1.4
1616,_1MB_image_resource_538,jpeg,1,resource creation,168,
1617,_1MB_image_resource_538,jpeg,1,looping overhead,0,
1618,_1MB_image_resource_539,jpeg,1,bitstream upload,707,1.4
1619,_1MB_image_resource_539,jpeg,1,resource creation,196,
1620,_1MB_image_resource_539,jpeg,1,looping overhead,0,
1621,_1MB_image_resource_540,jpeg,1,bitstream upload,640,1.6
1622,_1MB_image_resource_540,jpeg,1,resource creation,162,
1623,_1MB_image_resource_540,jpeg,1,looping overhead,0,
1624,_1MB_image_resource_541,jpeg,1,bitstream upload,643,1.6
1625,_1MB_image_resource_541,jpeg,1,resource creation,169,
1626,_1MB_image_resource_541,jpeg,1,looping overhead,0,
1627,_1MB_image_resource_542,jpeg,1,bitstream upload,636,1.6
1628,_1MB_image_resource_542,jpeg,1,resource creation,226,
1629,_1MB_image_resource_542,jpeg,1,looping overhead,0,
1630,_1MB_image_resource_543,jpeg,1,bitstream upload,661,1.5
1631,_1MB_image_resource_543,jpeg,1,resource creation,159,
1632,_1MB_image_resource_543,jpeg,1,looping overhead,0,
1633,_1MB_image_resource_544,jpeg,1,bitstream upload,713,1.4
1634,_1MB_image_resource_544,jpeg,1,resource creation,162,
1635,_1MB_image_resource_544,jpeg,1,looping overhead,0,
1636,_1MB_image_resource_545,jpeg,1,bitstream upload,1034,1
1637,_1MB_image_resource_545,jpeg,1,resource creation,329,
1638,_1MB_image_resource_545,jpeg,1,looping overhead,0,
1639,_1MB_image_resource_546,jpeg,1,bitstream upload,890,1.1
1640,_1MB_image_resource_546,jpeg,1,resource creation,181,
1641,_1MB_image_resource_546,jpeg,1,looping overhead,0,
1642,_1MB_image_resource_547,jpeg,1,bitstream upload,689,1.5
1643,_1MB_image_resource_547,jpeg,1,resource creation,172,
1644,_1MB_image_resource_547,jpeg,1,looping overhead,0,
1645,_1MB_image_resource_548,jpeg,1,bitstream upload,671,1.5
1646,_1MB_image_resource_548,jpeg,1,resource creation,184,
1647,_1MB_image_resource_548,jpeg,1,looping overhead,0,
1648,_1MB_image_resource_549,jpeg,1,bitstream upload,795,1.3
1649,_1MB_image_resource_549,jpeg,1,resource creation,165,
1650,_1MB_image_resource_549,jpeg,1,looping overhead,0,
1651,_1MB_image_resource_550,jpeg,1,bitstream upload,738,1.4
1652,_1MB_image_resource_550,jpeg,1,resource creation,179,
1653,_1MB_image_resource_550,jpeg,1,looping overhead,0,
1654,_1MB_image_resource_551,jpeg,1,bitstream upload,642,1.6
1655,_1MB_image_resource_551,jpeg,1,resource creation,175,
1656,_1MB_image_resource_551,jpeg,1,looping overhead,0,
1657,_1MB_image_resource_552,jpeg,1,bitstream upload,651,1.5
1658,_1MB_image_resource_552,jpeg,1,resource creation,217,
1659,_1MB_image_resource_552,jpeg,1,looping overhead,0,
1660,_1MB_image_resource_553,jpeg,1,bitstream upload,672,1.5
1661,_1MB_image_resource_553,jpeg,1,resource creation,161,
1662,_1MB_image_resource_553,jpeg,1,looping overhead,0,
1663,_1MB_image_resource_554,jpeg,1,bitstream upload,639,1.6
1664,_1MB_image_resource_554,jpeg,1,resource creation,159,
1665,_1MB_image_resource_554,jpeg,1,looping overhead,0,
1666,_1MB_image_resource_555,jpeg,1,bitstream upload,709,1.4
1667,_1MB_image_resource_555,jpeg,1,resource creation,215,
1668,_1MB_image_resource_555,jpeg,1,looping overhead,0,
1669,_1MB_image_resource_556,jpeg,1,bitstream upload,718,1.4
1670,_1MB_image_resource_556,jpeg,1,resource creation,157,
1671,_1MB_image_resource_556,jpeg,1,looping overhead,0,
1672,_1MB_image_resource_557,jpeg,1,bitstream upload,650,1.5
1673,_1MB_image_resource_557,jpeg,1,resource creation,158,
1674,_1MB_image_resource_557,jpeg,1,looping overhead,0,
1675,_1MB_image_resource_558,jpeg,1,bitstream upload,639,1.6
1676,_1MB_image_resource_558,jpeg,1,resource creation,214,
1677,_1MB_image_resource_558,jpeg,1,looping overhead,0,
1678,_1MB_image_resource_559,jpeg,1,bitstream upload,636,1.6
1679,_1MB_image_resource_559,jpeg,1,resource creation,171,
1680,_1MB_image_resource_559,jpeg,1,looping overhead,0,
1681,_1MB_image_resource_560,jpeg,1,bitstream upload,650,1.5
1682,_1MB_image_resource_560,jpeg,1,resource creation,209,
1683,_1MB_image_resource_560,jpeg,1,looping overhead,0,
1684,_1MB_image_resource_561,jpeg,1,bitstream upload,686,1.5
1685,_1MB_image_resource_561,jpeg,1,resource creation,171,
1686,_1MB_image_resource_561,jpeg,1,looping overhead,0,
1687,_1MB_image_resource_562,jpeg,1,bitstream upload,743,1.3
1688,_1MB_image_resource_562,jpeg,1,resource creation,209,
1689,_1MB_image_resource_562,jpeg,1,looping overhead,0,
1690,_1MB_image_resource_563,jpeg,1,bitstream upload,660,1.5
1691,_1MB_image_resource_563,jpeg,1,resource creation,154,
1692,_1MB_image_resource_563,jpeg,1,looping overhead,0,
1693,_1MB_image_resource_564,jpeg,1,bitstream upload,642,1.6
1694,_1MB_image_resource_564,jpeg,1,resource creation,163,
1695,_1MB_image_resource_564,jpeg,1,looping overhead,0,
1696,_1MB_image_resource_565,jpeg,1,bitstream upload,646,1.5
1697,_1MB_image_resource_565,jpeg,1,resource creation,204,
1698,_1MB_image_resource_565,jpeg,1,looping overhead,0,
1699,_1MB_image_resource_566,jpeg,1,bitstream upload,647,1.5
1700,_1MB_image_resource_566,jpeg,1,resource creation,218,
1701,_1MB_image_resource_566,jpeg,1,looping overhead,0,
1702,_1MB_image_resource_567,jpeg,1,bitstream upload,649,1.5
1703,_1MB_image_resource_567,jpeg,1,resource creation,171,
1704,_1MB_image_resource_567,jpeg,1,looping overhead,0,
1705,_1MB_image_resource_568,jpeg,1,bitstream upload,696,1.4
1706,_1MB_image_resource_568,jpeg,1,resource creation,205,
1707,_1MB_image_resource_568,jpeg,1,looping overhead,0,
1708,_1MB_image_resource_569,jpeg,1,bitstream upload,617,1.6
1709,_1MB_image_resource_569,jpeg,1,resource creation,161,
1710,_1MB_image_resource_569,jpeg,1,looping overhead,0,
1711,_1MB_image_resource_570,jpeg,1,bitstream upload,683,1.5
1712,_1MB_image_resource_570,jpeg,1,resource creation,161,
1713,_1MB_image_resource_570,jpeg,1,looping overhead,0,
1714,_1MB_image_resource_571,jpeg,1,bitstream upload,617,1.6
1715,_1MB_image_resource_571,jpeg,1,resource creation,170,
1716,_1MB_image_resource_571,jpeg,1,looping overhead,0,
1717,_1MB_image_resource_572,jpeg,1,bitstream upload,643,1.6
1718,_1MB_image_resource_572,jpeg,1,resource creation,208,
1719,_1MB_image_resource_572,jpeg,1,looping overhead,0,
1720,_1MB_image_resource_573,jpeg,1,bitstream upload,649,1.5
1721,_1MB_image_resource_573,jpeg,1,resource creation,168,
1722,_1MB_image_resource_573,jpeg,1,looping overhead,0,
1723,_1MB_image_resource_574,jpeg,1,bitstream upload,710,1.4
1724,_1MB_image_resource_574,jpeg,1,resource creation,164,
1725,_1MB_image_resource_574,jpeg,1,looping overhead,0,
1726,_1MB_image_resource_575,jpeg,1,bitstream upload,675,1.5
1727,_1MB_image_resource_575,jpeg,1,resource creation,214,
1728,_1MB_image_resource_575,jpeg,1,looping overhead,0,
1729,_1MB_image_resource_576,jpeg,1,bitstream upload,683,1.5
1730,_1MB_image_resource_576,jpeg,1,resource creation,160,
1731,_1MB_image_resource_576,jpeg,1,looping overhead,0,
1732,_1MB_image_resource_577,jpeg,1,bitstream upload,654,1.5
1733,_1MB_image_resource_577,jpeg,1,resource creation,188,
1734,_1MB_image_resource_577,jpeg,1,looping overhead,0,
1735,_1MB_image_resource_578,jpeg,1,bitstream upload,655,1.5
1736,_1MB_image_resource_578,jpeg,1,resource creation,275,
1737,_1MB_image_resource_578,jpeg,1,looping overhead,0,
1738,_1MB_image_resource_579,jpeg,1,bitstream upload,645,1.6
1739,_1MB_image_resource_579,jpeg,1,resource creation,208,
1740,_1MB_image_resource_579,jpeg,1,looping overhead,0,
1741,_1MB_image_resource_580,jpeg,1,bitstream upload,646,1.5
1742,_1MB_image_resource_580,jpeg,1,resource creation,153,
1743,_1MB_image_resource_580,jpeg,1,looping overhead,0,
1744,_1MB_image_resource_581,jpeg,1,bitstream upload,669,1.5
1745,_1MB_image_resource_581,jpeg,1,resource creation,225,
1746,_1MB_image_resource_581,jpeg,1,looping overhead,0,
1747,_1MB_image_resource_582,jpeg,1,bitstream upload,671,1.5
1748,_1MB_image_resource_582,jpeg,1,resource creation,159,
1749,_1MB_image_resource_582,jpeg,1,looping overhead,0,
1750,_1MB_image_resource_583,jpeg,1,bitstream upload,651,1.5
1751,_1MB_image_resource_583,jpeg,1,resource creation,161,
1752,_1MB_image_resource_583,jpeg,1,looping overhead,0,
1753,_1MB_image_resource_584,jpeg,1,bitstream upload,680,1.5
1754,_1MB_image_resource_584,jpeg,1,resource creation,166,
1755,_1MB_image_resource_584,jpeg,1,looping overhead,0,
1756,_1MB_image_resource_585,jpeg,1,bitstream upload,651,1.5
1757,_1MB_image_resource_585,jpeg,1,resource creation,245,
1758,_1MB_image_resource_585,jpeg,1,looping overhead,0,
1759,_1MB_image_resource_586,jpeg,1,bitstream upload,696,1.4
1760,_1MB_image_resource_586,jpeg,1,resource creation,177,
1761,_1MB_image_resource_586,jpeg,1,looping overhead,0,
1762,_1MB_image_resource_587,jpeg,1,bitstream upload,745,1.3
1763,_1MB_image_resource_587,jpeg,1,resource creation,189,
1764,_1MB_image_resource_587,jpeg,1,looping overhead,0,
1765,_1MB_image_resource_588,jpeg,1,bitstream upload,653,1.5
1766,_1MB_image_resource_588,jpeg,1,resource creation,213,
1767,_1MB_image_resource_588,jpeg,1,looping overhead,0,
1768,_1MB_image_resource_589,jpeg,1,bitstream upload,679,1.5
1769,_1MB_image_resource_589,jpeg,1,resource creation,198,
1770,_1MB_image_resource_589,jpeg,1,looping overhead,0,
1771,_1MB_image_resource_590,jpeg,1,bitstream upload,727,1.4
1772,_1MB_image_resource_590,jpeg,1,resource creation,156,
1773,_1MB_image_resource_590,jpeg,1,looping overhead,0,
1774,_1MB_image_resource_591,jpeg,1,bitstream upload,683,1.5
